date,product_id,product_name,category,city,state,quantity,unit_price,discount_pct,revenue,profit
2023-07-21,P004,USB-C Hub 7-in-1,Accessories,Bangalore,Karnataka,12,1999.0,0,23988.0,14388.0
2023-07-21,P005,Mechanical Keyboard,Peripherals,Pune,Maharashtra,14,8549.05,5,119686.7,56686.7
2023-07-21,P006,Monitor 27inch 4K,Electronics,Hyderabad,Telangana,10,31499.1,10,314991.0,74991.0
2023-07-21,P007,Gaming Mouse RGB,Peripherals,Bangalore,Karnataka,7,2999.0,0,20993.0,12593.0
2023-07-21,P008,Laptop Stand Aluminum,Accessories,Bangalore,Karnataka,3,1424.05,5,4272.15,2472.15
2023-07-22,P001,Laptop Pro X1,Electronics,Kolkata,West Bengal,5,67499.1,10,337495.5,77495.5
2023-07-22,P002,Smart Watch S3,Wearables,Pune,Maharashtra,19,24999.0,0,474981.0,189981.0
2023-07-22,P003,Wireless Earbuds,Audio,Kolkata,West Bengal,8,4499.1,10,35992.8,15992.8
2023-07-22,P004,USB-C Hub 7-in-1,Accessories,Delhi,Delhi,14,1999.0,0,27986.0,16786.0
2023-07-22,P005,Mechanical Keyboard,Peripherals,Delhi,Delhi,14,8999.0,0,125986.0,62986.0
2023-07-22,P006,Monitor 27inch 4K,Electronics,Bangalore,Karnataka,14,31499.1,10,440987.4,104987.4
2023-07-22,P007,Gaming Mouse RGB,Peripherals,Bangalore,Karnataka,12,2999.0,0,35988.0,21588.0
2023-07-22,P008,Laptop Stand Aluminum,Accessories,Mumbai,Maharashtra,12,1499.0,0,17988.0,10788.0
2023-07-23,P001,Laptop Pro X1,Electronics,Mumbai,Maharashtra,7,74999.0,0,524993.0,160993.0
2023-07-23,P002,Smart Watch S3,Wearables,Mumbai,Maharashtra,11,23749.05,5,261239.55,96239.55
2023-07-23,P003,Wireless Earbuds,Audio,Pune,Maharashtra,8,4749.05,5,37992.4,17992.4
2023-07-23,P004,USB-C Hub 7-in-1,Accessories,Delhi,Delhi,14,1999.0,0,27986.0,16786.0
2023-07-23,P005,Mechanical Keyboard,Peripherals,Mumbai,Maharashtra,15,8099.1,10,121486.5,53986.5
2023-07-23,P006,Monitor 27inch 4K,Electronics,Ahmedabad,Gujarat,12,34999.0,0,419988.0,131988.0
2023-07-23,P007,Gaming Mouse RGB,Peripherals,Pune,Maharashtra,11,2999.0,0,32989.0,19789.0
2023-07-23,P008,Laptop Stand Aluminum,Accessories,Ahmedabad,Gujarat,12,1274.15,15,15289.8,8089.8
2023-07-24,P001,Laptop Pro X1,Electronics,Pune,Maharashtra,5,74999.0,0,374995.0,114995.0
2023-07-24,P002,Smart Watch S3,Wearables,Bangalore,Karnataka,12,22499.1,10,269989.2,89989.2
2023-07-24,P003,Wireless Earbuds,Audio,Pune,Maharashtra,5,4999.0,0,24995.0,12495.0
2023-07-24,P004,USB-C Hub 7-in-1,Accessories,Mumbai,Maharashtra,10,1999.0,0,19990.0,11990.0
2023-07-24,P005,Mechanical Keyboard,Peripherals,Chennai,Tamil Nadu,9,8099.1,10,72891.9,32391.9
2023-07-24,P006,Monitor 27inch 4K,Electronics,Mumbai,Maharashtra,14,33249.05,5,465486.7,129486.7
2023-07-24,P007,Gaming Mouse RGB,Peripherals,Bangalore,Karnataka,11,2849.05,5,31339.55,18139.55
2023-07-24,P008,Laptop Stand Aluminum,Accessories,Hyderabad,Telangana,10,1499.0,0,14990.0,8990.0
2023-07-25,P001,Laptop Pro X1,Electronics,Pune,Maharashtra,14,74999.0,0,1049986.0,321986.0
2023-07-25,P002,Smart Watch S3,Wearables,Kolkata,West Bengal,10,24999.0,0,249990.0,99990.0
2023-07-25,P003,Wireless Earbuds,Audio,Pune,Maharashtra,8,4999.0,0,39992.0,19992.0
2023-07-25,P004,USB-C Hub 7-in-1,Accessories,Hyderabad,Telangana,7,1799.1,10,12593.7,6993.7
2023-07-25,P005,Mechanical Keyboard,Peripherals,Hyderabad,Telangana,10,7649.15,15,76491.5,31491.5
2023-07-25,P006,Monitor 27inch 4K,Electronics,Chennai,Tamil Nadu,6,33249.05,5,199494.3,55494.3
2023-07-25,P007,Gaming Mouse RGB,Peripherals,Pune,Maharashtra,8,2699.1,10,21592.8,11992.8
2023-07-25,P008,Laptop Stand Aluminum,Accessories,Kolkata,West Bengal,7,1499.0,0,10493.0,6293.0
2023-07-26,P001,Laptop Pro X1,Electronics,Chennai,Tamil Nadu,12,74999.0,0,899988.0,275988.0
2023-07-26,P002,Smart Watch S3,Wearables,Mumbai,Maharashtra,4,23749.05,5,94996.2,34996.2
2023-07-26,P003,Wireless Earbuds,Audio,Mumbai,Maharashtra,11,4999.0,0,54989.0,27489.0
2023-07-26,P004,USB-C Hub 7-in-1,Accessories,Pune,Maharashtra,10,1699.15,15,16991.5,8991.5
2023-07-26,P005,Mechanical Keyboard,Peripherals,Mumbai,Maharashtra,8,8999.0,0,71992.0,35992.0
2023-07-26,P006,Monitor 27inch 4K,Electronics,Mumbai,Maharashtra,8,29749.15,15,237993.2,45993.2
2023-07-26,P007,Gaming Mouse RGB,Peripherals,Ahmedabad,Gujarat,13,2549.15,15,33138.95,17538.95
2023-07-26,P008,Laptop Stand Aluminum,Accessories,Hyderabad,Telangana,11,1499.0,0,16489.0,9889.0
2023-07-27,P001,Laptop Pro X1,Electronics,Chennai,Tamil Nadu,9,67499.1,10,607491.9,139491.9
2023-07-27,P002,Smart Watch S3,Wearables,Chennai,Tamil Nadu,6,23749.05,5,142494.3,52494.3
2023-07-27,P003,Wireless Earbuds,Audio,Kolkata,West Bengal,2,4999.0,0,9998.0,4998.0
2023-07-27,P004,USB-C Hub 7-in-1,Accessories,Delhi,Delhi,11,1699.15,15,18690.65,9890.65
2023-07-27,P005,Mechanical Keyboard,Peripherals,Hyderabad,Telangana,7,8999.0,0,62993.0,31493.0
2023-07-27,P006,Monitor 27inch 4K,Electronics,Mumbai,Maharashtra,15,34999.0,0,524985.0,164985.0
2023-07-27,P007,Gaming Mouse RGB,Peripherals,Ahmedabad,Gujarat,6,2549.15,15,15294.9,8094.9
2023-07-27,P008,Laptop Stand Aluminum,Accessories,Pune,Maharashtra,8,1424.05,5,11392.4,6592.4
2023-07-28,P001,Laptop Pro X1,Electronics,Bangalore,Karnataka,5,67499.1,10,337495.5,77495.5
2023-07-28,P002,Smart Watch S3,Wearables,Bangalore,Karnataka,10,22499.1,10,224991.0,74991.0
2023-07-28,P003,Wireless Earbuds,Audio,Delhi,Delhi,5,4249.15,15,21245.75,8745.75
2023-07-28,P004,USB-C Hub 7-in-1,Accessories,Ahmedabad,Gujarat,4,1999.0,0,7996.0,4796.0
2023-07-28,P005,Mechanical Keyboard,Peripherals,Mumbai,Maharashtra,5,8549.05,5,42745.25,20245.25
2023-07-28,P006,Monitor 27inch 4K,Electronics,Delhi,Delhi,9,34999.0,0,314991.0,98991.0
2023-07-28,P007,Gaming Mouse RGB,Peripherals,Hyderabad,Telangana,10,2999.0,0,29990.0,17990.0
2023-07-28,P008,Laptop Stand Aluminum,Accessories,Pune,Maharashtra,10,1424.05,5,14240.5,8240.5
2023-07-29,P001,Laptop Pro X1,Electronics,Pune,Maharashtra,5,74999.0,0,374995.0,114995.0
2023-07-29,P002,Smart Watch S3,Wearables,Kolkata,West Bengal,15,24999.0,0,374985.0,149985.0
2023-07-29,P003,Wireless Earbuds,Audio,Chennai,Tamil Nadu,12,4999.0,0,59988.0,29988.0
2023-07-29,P004,USB-C Hub 7-in-1,Accessories,Chennai,Tamil Nadu,8,1999.0,0,15992.0,9592.0
2023-07-29,P005,Mechanical Keyboard,Peripherals,Bangalore,Karnataka,16,8999.0,0,143984.0,71984.0
2023-07-29,P006,Monitor 27inch 4K,Electronics,Bangalore,Karnataka,11,34999.0,0,384989.0,120989.0
2023-07-29,P007,Gaming Mouse RGB,Peripherals,Kolkata,West Bengal,9,2849.05,5,25641.45,14841.45
2023-07-29,P008,Laptop Stand Aluminum,Accessories,Pune,Maharashtra,7,1424.05,5,9968.35,5768.35
2023-07-30,P001,Laptop Pro X1,Electronics,Bangalore,Karnataka,14,67499.1,10,944987.4,216987.4
2023-07-30,P002,Smart Watch S3,Wearables,Pune,Maharashtra,12,24999.0,0,299988.0,119988.0
2023-07-30,P003,Wireless Earbuds,Audio,Kolkata,West Bengal,11,4999.0,0,54989.0,27489.0
2023-07-30,P004,USB-C Hub 7-in-1,Accessories,Kolkata,West Bengal,12,1999.0,0,23988.0,14388.0
2023-07-30,P005,Mechanical Keyboard,Peripherals,Bangalore,Karnataka,9,8999.0,0,80991.0,40491.0
2023-07-30,P006,Monitor 27inch 4K,Electronics,Delhi,Delhi,2,29749.15,15,59498.3,11498.3
2023-07-30,P007,Gaming Mouse RGB,Peripherals,Hyderabad,Telangana,5,2549.15,15,12745.75,6745.75
2023-07-30,P008,Laptop Stand Aluminum,Accessories,Mumbai,Maharashtra,9,1499.0,0,13491.0,8091.0
2023-07-31,P001,Laptop Pro X1,Electronics,Pune,Maharashtra,4,74999.0,0,299996.0,91996.0
2023-07-31,P002,Smart Watch S3,Wearables,Bangalore,Karnataka,6,21249.15,15,127494.9,37494.9
2023-07-31,P003,Wireless Earbuds,Audio,Chennai,Tamil Nadu,9,4999.0,0,44991.0,22491.0
2023-07-31,P004,USB-C Hub 7-in-1,Accessories,Ahmedabad,Gujarat,4,1799.1,10,7196.4,3996.4
2023-07-31,P005,Mechanical Keyboard,Peripherals,Mumbai,Maharashtra,10,7649.15,15,76491.5,31491.5
2023-07-31,P006,Monitor 27inch 4K,Electronics,Hyderabad,Telangana,7,34999.0,0,244993.0,76993.0
2023-07-31,P007,Gaming Mouse RGB,Peripherals,Delhi,Delhi,11,2999.0,0,32989.0,19789.0
2023-07-31,P008,Laptop Stand Aluminum,Accessories,Ahmedabad,Gujarat,4,1424.05,5,5696.2,3296.2
2023-08-01,P001,Laptop Pro X1,Electronics,Chennai,Tamil Nadu,16,74999.0,0,1199984.0,367984.0
2023-08-01,P002,Smart Watch S3,Wearables,Kolkata,West Bengal,8,24999.0,0,199992.0,79992.0
2023-08-01,P003,Wireless Earbuds,Audio,Delhi,Delhi,5,4999.0,0,24995.0,12495.0
2023-08-01,P004,USB-C Hub 7-in-1,Accessories,Mumbai,Maharashtra,8,1999.0,0,15992.0,9592.0
2023-08-01,P005,Mechanical Keyboard,Peripherals,Chennai,Tamil Nadu,4,8999.0,0,35996.0,17996.0
2023-08-01,P006,Monitor 27inch 4K,Electronics,Chennai,Tamil Nadu,8,33249.05,5,265992.4,73992.4
2023-08-01,P007,Gaming Mouse RGB,Peripherals,Pune,Maharashtra,9,2549.15,15,22942.35,12142.35
2023-08-01,P008,Laptop Stand Aluminum,Accessories,Bangalore,Karnataka,9,1349.1,10,12141.9,6741.9
2023-08-02,P001,Laptop Pro X1,Electronics,Hyderabad,Telangana,10,74999.0,0,749990.0,229990.0
2023-08-02,P002,Smart Watch S3,Wearables,Mumbai,Maharashtra,6,24999.0,0,149994.0,59994.0
2023-08-02,P003,Wireless Earbuds,Audio,Chennai,Tamil Nadu,7,4249.15,15,29744.05,12244.05
2023-08-02,P004,USB-C Hub 7-in-1,Accessories,Kolkata,West Bengal,9,1999.0,0,17991.0,10791.0
2023-08-02,P005,Mechanical Keyboard,Peripherals,Bangalore,Karnataka,7,8999.0,0,62993.0,31493.0
2023-08-02,P006,Monitor 27inch 4K,Electronics,Bangalore,Karnataka,11,34999.0,0,384989.0,120989.0
2023-08-02,P007,Gaming Mouse RGB,Peripherals,Kolkata,West Bengal,2,2999.0,0,5998.0,3598.0
2023-08-02,P008,Laptop Stand Aluminum,Accessories,Delhi,Delhi,17,1349.1,10,22934.7,12734.7
2023-08-03,P001,Laptop Pro X1,Electronics,Ahmedabad,Gujarat,12,63749.15,15,764989.8,140989.8
2023-08-03,P002,Smart Watch S3,Wearables,Ahmedabad,Gujarat,8,23749.05,5,189992.4,69992.4
2023-08-03,P003,Wireless Earbuds,Audio,Mumbai,Maharashtra,3,4749.05,5,14247.15,6747.15
2023-08-03,P004,USB-C Hub 7-in-1,Accessories,Ahmedabad,Gujarat,9,1999.0,0,17991.0,10791.0
2023-08-03,P005,Mechanical Keyboard,Peripherals,Pune,Maharashtra,9,8999.0,0,80991.0,40491.0
2023-08-03,P006,Monitor 27inch 4K,Electronics,Delhi,Delhi,6,34999.0,0,209994.0,65994.0
2023-08-03,P007,Gaming Mouse RGB,Peripherals,Hyderabad,Telangana,6,2849.05,5,17094.3,9894.3
2023-08-03,P008,Laptop Stand Aluminum,Accessories,Delhi,Delhi,10,1499.0,0,14990.0,8990.0
2023-08-04,P001,Laptop Pro X1,Electronics,Chennai,Tamil Nadu,3,63749.15,15,191247.45,35247.45
2023-08-04,P002,Smart Watch S3,Wearables,Hyderabad,Telangana,4,23749.05,5,94996.2,34996.2
2023-08-04,P003,Wireless Earbuds,Audio,Ahmedabad,Gujarat,10,4499.1,10,44991.0,19991.0
2023-08-04,P004,USB-C Hub 7-in-1,Accessories,Kolkata,West Bengal,6,1999.0,0,11994.0,7194.0
2023-08-04,P005,Mechanical Keyboard,Peripherals,Bangalore,Karnataka,12,8999.0,0,107988.0,53988.0
2023-08-04,P006,Monitor 27inch 4K,Electronics,Ahmedabad,Gujarat,9,34999.0,0,314991.0,98991.0
2023-08-04,P007,Gaming Mouse RGB,Peripherals,Ahmedabad,Gujarat,9,2999.0,0,26991.0,16191.0
2023-08-04,P008,Laptop Stand Aluminum,Accessories,Chennai,Tamil Nadu,10,1274.15,15,12741.5,6741.5
2023-08-05,P001,Laptop Pro X1,Electronics,Mumbai,Maharashtra,8,71249.05,5,569992.4,153992.4
2023-08-05,P002,Smart Watch S3,Wearables,Pune,Maharashtra,12,23749.05,5,284988.6,104988.6
2023-08-05,P003,Wireless Earbuds,Audio,Kolkata,West Bengal,9,4999.0,0,44991.0,22491.0
2023-08-05,P004,USB-C Hub 7-in-1,Accessories,Pune,Maharashtra,16,1899.05,5,30384.8,17584.8
2023-08-05,P005,Mechanical Keyboard,Peripherals,Hyderabad,Telangana,11,8999.0,0,98989.0,49489.0
2023-08-05,P006,Monitor 27inch 4K,Electronics,Mumbai,Maharashtra,14,34999.0,0,489986.0,153986.0
2023-08-05,P007,Gaming Mouse RGB,Peripherals,Chennai,Tamil Nadu,8,2999.0,0,23992.0,14392.0
2023-08-05,P008,Laptop Stand Aluminum,Accessories,Hyderabad,Telangana,15,1499.0,0,22485.0,13485.0
2023-08-06,P001,Laptop Pro X1,Electronics,Kolkata,West Bengal,9,67499.1,10,607491.9,139491.9
2023-08-06,P002,Smart Watch S3,Wearables,Pune,Maharashtra,8,22499.1,10,179992.8,59992.8
2023-08-06,P003,Wireless Earbuds,Audio,Chennai,Tamil Nadu,11,4999.0,0,54989.0,27489.0
2023-08-06,P004,USB-C Hub 7-in-1,Accessories,Bangalore,Karnataka,11,1999.0,0,21989.0,13189.0
2023-08-06,P005,Mechanical Keyboard,Peripherals,Chennai,Tamil Nadu,11,8999.0,0,98989.0,49489.0
2023-08-06,P006,Monitor 27inch 4K,Electronics,Mumbai,Maharashtra,12,34999.0,0,419988.0,131988.0
2023-08-06,P007,Gaming Mouse RGB,Peripherals,Ahmedabad,Gujarat,8,2999.0,0,23992.0,14392.0
2023-08-06,P008,Laptop Stand Aluminum,Accessories,Delhi,Delhi,16,1499.0,0,23984.0,14384.0
2023-08-07,P001,Laptop Pro X1,Electronics,Chennai,Tamil Nadu,5,67499.1,10,337495.5,77495.5
2023-08-07,P002,Smart Watch S3,Wearables,Pune,Maharashtra,6,21249.15,15,127494.9,37494.9
2023-08-07,P003,Wireless Earbuds,Audio,Pune,Maharashtra,9,4499.1,10,40491.9,17991.9
2023-08-07,P004,USB-C Hub 7-in-1,Accessories,Mumbai,Maharashtra,11,1699.15,15,18690.65,9890.65
2023-08-07,P005,Mechanical Keyboard,Peripherals,Pune,Maharashtra,13,8099.1,10,105288.3,46788.3
2023-08-07,P006,Monitor 27inch 4K,Electronics,Delhi,Delhi,6,31499.1,10,188994.6,44994.6
2023-08-07,P007,Gaming Mouse RGB,Peripherals,Chennai,Tamil Nadu,11,2849.05,5,31339.55,18139.55
2023-08-07,P008,Laptop Stand Aluminum,Accessories,Hyderabad,Telangana,5,1499.0,0,7495.0,4495.0
2023-08-08,P001,Laptop Pro X1,Electronics,Kolkata,West Bengal,7,74999.0,0,524993.0,160993.0
2023-08-08,P002,Smart Watch S3,Wearables,Bangalore,Karnataka,6,24999.0,0,149994.0,59994.0
2023-08-08,P003,Wireless Earbuds,Audio,Chennai,Tamil Nadu,10,4499.1,10,44991.0,19991.0
2023-08-08,P004,USB-C Hub 7-in-1,Accessories,Chennai,Tamil Nadu,5,1999.0,0,9995.0,5995.0
2023-08-08,P005,Mechanical Keyboard,Peripherals,Kolkata,West Bengal,6,8999.0,0,53994.0,26994.0
2023-08-08,P006,Monitor 27inch 4K,Electronics,Pune,Maharashtra,8,31499.1,10,251992.8,59992.8
2023-08-08,P007,Gaming Mouse RGB,Peripherals,Chennai,Tamil Nadu,6,2999.0,0,17994.0,10794.0
2023-08-08,P008,Laptop Stand Aluminum,Accessories,Pune,Maharashtra,3,1274.15,15,3822.45,2022.45
2023-08-09,P001,Laptop Pro X1,Electronics,Delhi,Delhi,6,74999.0,0,449994.0,137994.0
2023-08-09,P002,Smart Watch S3,Wearables,Mumbai,Maharashtra,7,24999.0,0,174993.0,69993.0
2023-08-09,P003,Wireless Earbuds,Audio,Delhi,Delhi,11,4499.1,10,49490.1,21990.1
2023-08-09,P004,USB-C Hub 7-in-1,Accessories,Delhi,Delhi,7,1999.0,0,13993.0,8393.0
2023-08-09,P005,Mechanical Keyboard,Peripherals,Pune,Maharashtra,9,8999.0,0,80991.0,40491.0
2023-08-09,P006,Monitor 27inch 4K,Electronics,Pune,Maharashtra,4,29749.15,15,118996.6,22996.6
2023-08-09,P007,Gaming Mouse RGB,Peripherals,Ahmedabad,Gujarat,7,2699.1,10,18893.7,10493.7
2023-08-09,P008,Laptop Stand Aluminum,Accessories,Bangalore,Karnataka,9,1499.0,0,13491.0,8091.0
2023-08-10,P001,Laptop Pro X1,Electronics,Hyderabad,Telangana,9,74999.0,0,674991.0,206991.0
2023-08-10,P002,Smart Watch S3,Wearables,Delhi,Delhi,6,24999.0,0,149994.0,59994.0
2023-08-10,P003,Wireless Earbuds,Audio,Ahmedabad,Gujarat,6,4249.15,15,25494.9,10494.9
2023-08-10,P004,USB-C Hub 7-in-1,Accessories,Kolkata,West Bengal,7,1699.15,15,11894.05,6294.05
2023-08-10,P005,Mechanical Keyboard,Peripherals,Pune,Maharashtra,7,8999.0,0,62993.0,31493.0
2023-08-10,P006,Monitor 27inch 4K,Electronics,Pune,Maharashtra,6,34999.0,0,209994.0,65994.0
2023-08-10,P007,Gaming Mouse RGB,Peripherals,Delhi,Delhi,13,2849.05,5,37037.65,21437.65
2023-08-10,P008,Laptop Stand Aluminum,Accessories,Hyderabad,Telangana,6,1274.15,15,7644.9,4044.9
2023-08-11,P001,Laptop Pro X1,Electronics,Hyderabad,Telangana,7,74999.0,0,524993.0,160993.0
2023-08-11,P002,Smart Watch S3,Wearables,Delhi,Delhi,6,21249.15,15,127494.9,37494.9
2023-08-11,P003,Wireless Earbuds,Audio,Mumbai,Maharashtra,10,4249.15,15,42491.5,17491.5
2023-08-11,P004,USB-C Hub 7-in-1,Accessories,Ahmedabad,Gujarat,2,1799.1,10,3598.2,1998.2
2023-08-11,P005,Mechanical Keyboard,Peripherals,Mumbai,Maharashtra,5,8999.0,0,44995.0,22495.0
2023-08-11,P006,Monitor 27inch 4K,Electronics,Pune,Maharashtra,8,31499.1,10,251992.8,59992.8
2023-08-11,P007,Gaming Mouse RGB,Peripherals,Chennai,Tamil Nadu,5,2549.15,15,12745.75,6745.75
2023-08-11,P008,Laptop Stand Aluminum,Accessories,Bangalore,Karnataka,5,1424.05,5,7120.25,4120.25
2023-08-12,P001,Laptop Pro X1,Electronics,Delhi,Delhi,11,74999.0,0,824989.0,252989.0
2023-08-12,P002,Smart Watch S3,Wearables,Bangalore,Karnataka,11,24999.0,0,274989.0,109989.0
2023-08-12,P003,Wireless Earbuds,Audio,Pune,Maharashtra,8,4999.0,0,39992.0,19992.0
2023-08-12,P004,USB-C Hub 7-in-1,Accessories,Delhi,Delhi,4,1699.15,15,6796.6,3596.6
2023-08-12,P005,Mechanical Keyboard,Peripherals,Bangalore,Karnataka,9,7649.15,15,68842.35,28342.35
2023-08-12,P006,Monitor 27inch 4K,Electronics,Pune,Maharashtra,11,33249.05,5,365739.55,101739.55
2023-08-12,P007,Gaming Mouse RGB,Peripherals,Mumbai,Maharashtra,9,2999.0,0,26991.0,16191.0
2023-08-12,P008,Laptop Stand Aluminum,Accessories,Chennai,Tamil Nadu,14,1499.0,0,20986.0,12586.0
2023-08-13,P001,Laptop Pro X1,Electronics,Bangalore,Karnataka,18,74999.0,0,1349982.0,413982.0
2023-08-13,P002,Smart Watch S3,Wearables,Hyderabad,Telangana,12,24999.0,0,299988.0,119988.0
2023-08-13,P003,Wireless Earbuds,Audio,Mumbai,Maharashtra,7,4999.0,0,34993.0,17493.0
2023-08-13,P004,USB-C Hub 7-in-1,Accessories,Ahmedabad,Gujarat,7,1899.05,5,13293.35,7693.35
2023-08-13,P005,Mechanical Keyboard,Peripherals,Ahmedabad,Gujarat,8,8999.0,0,71992.0,35992.0
2023-08-13,P006,Monitor 27inch 4K,Electronics,Ahmedabad,Gujarat,19,33249.05,5,631731.95,175731.95
2023-08-13,P007,Gaming Mouse RGB,Peripherals,Ahmedabad,Gujarat,14,2999.0,0,41986.0,25186.0
2023-08-13,P008,Laptop Stand Aluminum,Accessories,Ahmedabad,Gujarat,12,1499.0,0,17988.0,10788.0
2023-08-14,P001,Laptop Pro X1,Electronics,Kolkata,West Bengal,9,67499.1,10,607491.9,139491.9
2023-08-14,P002,Smart Watch S3,Wearables,Chennai,Tamil Nadu,3,24999.0,0,74997.0,29997.0
2023-08-14,P003,Wireless Earbuds,Audio,Kolkata,West Bengal,4,4999.0,0,19996.0,9996.0
2023-08-14,P004,USB-C Hub 7-in-1,Accessories,Mumbai,Maharashtra,8,1999.0,0,15992.0,9592.0
2023-08-14,P005,Mechanical Keyboard,Peripherals,Mumbai,Maharashtra,11,8999.0,0,98989.0,49489.0
2023-08-14,P006,Monitor 27inch 4K,Electronics,Hyderabad,Telangana,10,34999.0,0,349990.0,109990.0
2023-08-14,P007,Gaming Mouse RGB,Peripherals,Bangalore,Karnataka,6,2999.0,0,17994.0,10794.0
2023-08-14,P008,Laptop Stand Aluminum,Accessories,Delhi,Delhi,10,1424.05,5,14240.5,8240.5
2023-08-15,P001,Laptop Pro X1,Electronics,Delhi,Delhi,13,63749.15,15,828738.95,152738.95
2023-08-15,P002,Smart Watch S3,Wearables,Bangalore,Karnataka,7,22499.1,10,157493.7,52493.7
2023-08-15,P003,Wireless Earbuds,Audio,Bangalore,Karnataka,13,4999.0,0,64987.0,32487.0
2023-08-15,P004,USB-C Hub 7-in-1,Accessories,Kolkata,West Bengal,5,1699.15,15,8495.75,4495.75
2023-08-15,P005,Mechanical Keyboard,Peripherals,Mumbai,Maharashtra,10,8549.05,5,85490.5,40490.5
2023-08-15,P006,Monitor 27inch 4K,Electronics,Delhi,Delhi,11,31499.1,10,346490.1,82490.1
2023-08-15,P007,Gaming Mouse RGB,Peripherals,Ahmedabad,Gujarat,12,2999.0,0,35988.0,21588.0
2023-08-15,P008,Laptop Stand Aluminum,Accessories,Mumbai,Maharashtra,11,1499.0,0,16489.0,9889.0
2023-08-16,P001,Laptop Pro X1,Electronics,Pune,Maharashtra,9,74999.0,0,674991.0,206991.0
2023-08-16,P002,Smart Watch S3,Wearables,Chennai,Tamil Nadu,6,23749.05,5,142494.3,52494.3
2023-08-16,P003,Wireless Earbuds,Audio,Hyderabad,Telangana,5,4249.15,15,21245.75,8745.75
2023-08-16,P004,USB-C Hub 7-in-1,Accessories,Hyderabad,Telangana,10,1999.0,0,19990.0,11990.0
2023-08-16,P005,Mechanical Keyboard,Peripherals,Chennai,Tamil Nadu,7,8999.0,0,62993.0,31493.0
2023-08-16,P006,Monitor 27inch 4K,Electronics,Mumbai,Maharashtra,5,33249.05,5,166245.25,46245.25
2023-08-16,P007,Gaming Mouse RGB,Peripherals,Kolkata,West Bengal,9,2999.0,0,26991.0,16191.0
2023-08-16,P008,Laptop Stand Aluminum,Accessories,Mumbai,Maharashtra,10,1499.0,0,14990.0,8990.0
2023-08-17,P001,Laptop Pro X1,Electronics,Mumbai,Maharashtra,9,71249.05,5,641241.45,173241.45
2023-08-17,P002,Smart Watch S3,Wearables,Bangalore,Karnataka,5,24999.0,0,124995.0,49995.0
2023-08-17,P003,Wireless Earbuds,Audio,Kolkata,West Bengal,10,4999.0,0,49990.0,24990.0
2023-08-17,P004,USB-C Hub 7-in-1,Accessories,Bangalore,Karnataka,6,1999.0,0,11994.0,7194.0
2023-08-17,P005,Mechanical Keyboard,Peripherals,Chennai,Tamil Nadu,12,8999.0,0,107988.0,53988.0
2023-08-17,P006,Monitor 27inch 4K,Electronics,Hyderabad,Telangana,4,34999.0,0,139996.0,43996.0
2023-08-17,P007,Gaming Mouse RGB,Peripherals,Kolkata,West Bengal,9,2999.0,0,26991.0,16191.0
2023-08-17,P008,Laptop Stand Aluminum,Accessories,Hyderabad,Telangana,7,1424.05,5,9968.35,5768.35
2023-08-18,P001,Laptop Pro X1,Electronics,Kolkata,West Bengal,3,71249.05,5,213747.15,57747.15
2023-08-18,P002,Smart Watch S3,Wearables,Hyderabad,Telangana,10,24999.0,0,249990.0,99990.0
2023-08-18,P003,Wireless Earbuds,Audio,Ahmedabad,Gujarat,5,4999.0,0,24995.0,12495.0
2023-08-18,P004,USB-C Hub 7-in-1,Accessories,Pune,Maharashtra,6,1899.05,5,11394.3,6594.3
2023-08-18,P005,Mechanical Keyboard,Peripherals,Pune,Maharashtra,9,8999.0,0,80991.0,40491.0
2023-08-18,P006,Monitor 27inch 4K,Electronics,Kolkata,West Bengal,4,34999.0,0,139996.0,43996.0
2023-08-18,P007,Gaming Mouse RGB,Peripherals,Hyderabad,Telangana,8,2849.05,5,22792.4,13192.4
2023-08-18,P008,Laptop Stand Aluminum,Accessories,Kolkata,West Bengal,12,1499.0,0,17988.0,10788.0
2023-08-19,P001,Laptop Pro X1,Electronics,Chennai,Tamil Nadu,16,74999.0,0,1199984.0,367984.0
2023-08-19,P002,Smart Watch S3,Wearables,Mumbai,Maharashtra,16,24999.0,0,399984.0,159984.0
2023-08-19,P003,Wireless Earbuds,Audio,Bangalore,Karnataka,12,4999.0,0,59988.0,29988.0
2023-08-19,P004,USB-C Hub 7-in-1,Accessories,Pune,Maharashtra,5,1799.1,10,8995.5,4995.5
2023-08-19,P005,Mechanical Keyboard,Peripherals,Ahmedabad,Gujarat,12,8099.1,10,97189.2,43189.2
2023-08-19,P006,Monitor 27inch 4K,Electronics,Chennai,Tamil Nadu,7,31499.1,10,220493.7,52493.7
2023-08-19,P007,Gaming Mouse RGB,Peripherals,Mumbai,Maharashtra,8,2849.05,5,22792.4,13192.4
2023-08-19,P008,Laptop Stand Aluminum,Accessories,Ahmedabad,Gujarat,9,1349.1,10,12141.9,6741.9
2023-08-20,P001,Laptop Pro X1,Electronics,Kolkata,West Bengal,8,67499.1,10,539992.8,123992.8
2023-08-20,P002,Smart Watch S3,Wearables,Chennai,Tamil Nadu,7,23749.05,5,166243.35,61243.35
2023-08-20,P003,Wireless Earbuds,Audio,Hyderabad,Telangana,12,4999.0,0,59988.0,29988.0
2023-08-20,P004,USB-C Hub 7-in-1,Accessories,Ahmedabad,Gujarat,14,1699.15,15,23788.1,12588.1
