product_id,product_name,category,rating,review_text,sentiment,date
P002,Smart Watch S3,Wearables,1,Battery drains in 2 hours. Very frustrating.,negative,2023-01-03
P007,Gaming Mouse RGB,Peripherals,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-01-26
P005,Mechanical Keyboard,Peripherals,2,Battery drains in 2 hours. Very frustrating.,negative,2023-09-15
P003,Wireless Earbuds,Audio,5,Fantastic! The features are exactly what I needed.,positive,2023-03-15
P004,USB-C Hub 7-in-1,Accessories,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-05-29
P004,USB-C Hub 7-in-1,Accessories,1,Fake product. Nothing like the pictures shown.,negative,2023-05-08
P007,Gaming Mouse RGB,Peripherals,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-05-14
P005,Mechanical Keyboard,Peripherals,5,Excellent build quality. Worth every rupee!,positive,2023-10-16
P007,Gaming Mouse RGB,Peripherals,5,Outstanding quality. Delivery was super fast.,positive,2023-10-24
P003,Wireless Earbuds,Audio,5,Love this product. Best purchase I have made this year.,positive,2023-05-09
P003,Wireless Earbuds,Audio,4,Love this product. Best purchase I have made this year.,positive,2023-06-04
P005,Mechanical Keyboard,Peripherals,1,Charging issues from day one. Horrible experience.,negative,2023-10-07
P003,Wireless Earbuds,Audio,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-02-19
P003,Wireless Earbuds,Audio,4,Outstanding quality. Delivery was super fast.,positive,2023-09-15
P006,Monitor 27inch 4K,Electronics,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-08-27
P007,Gaming Mouse RGB,Peripherals,5,Superb value for money. Very happy with this purchase.,positive,2023-01-15
P001,Laptop Pro X1,Electronics,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-02-15
P003,Wireless Earbuds,Audio,5,Fantastic! The features are exactly what I needed.,positive,2023-05-05
P006,Monitor 27inch 4K,Electronics,2,Battery drains in 2 hours. Very frustrating.,negative,2023-01-28
P007,Gaming Mouse RGB,Peripherals,2,Terrible product. Stopped working after 2 days.,negative,2023-08-25
P008,Laptop Stand Aluminum,Accessories,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-01-29
P005,Mechanical Keyboard,Peripherals,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-06-20
P002,Smart Watch S3,Wearables,5,Superb value for money. Very happy with this purchase.,positive,2023-12-20
P006,Monitor 27inch 4K,Electronics,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-10-27
P001,Laptop Pro X1,Electronics,5,Excellent build quality. Worth every rupee!,positive,2023-10-15
P008,Laptop Stand Aluminum,Accessories,2,Arrived damaged. Support was completely unhelpful.,negative,2023-06-04
P005,Mechanical Keyboard,Peripherals,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-09-06
P004,USB-C Hub 7-in-1,Accessories,2,Terrible product. Stopped working after 2 days.,negative,2023-03-20
P002,Smart Watch S3,Wearables,4,Love this product. Best purchase I have made this year.,positive,2023-04-15
P002,Smart Watch S3,Wearables,4,Superb value for money. Very happy with this purchase.,positive,2023-07-20
P001,Laptop Pro X1,Electronics,5,Fantastic! The features are exactly what I needed.,positive,2023-07-27
P008,Laptop Stand Aluminum,Accessories,5,Love this product. Best purchase I have made this year.,positive,2023-10-07
P005,Mechanical Keyboard,Peripherals,5,Superb value for money. Very happy with this purchase.,positive,2023-12-03
P002,Smart Watch S3,Wearables,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-04-05
P003,Wireless Earbuds,Audio,5,Love this product. Best purchase I have made this year.,positive,2023-03-29
P004,USB-C Hub 7-in-1,Accessories,4,Fantastic! The features are exactly what I needed.,positive,2023-05-29
P002,Smart Watch S3,Wearables,5,Superb value for money. Very happy with this purchase.,positive,2023-07-08
P005,Mechanical Keyboard,Peripherals,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-08-26
P007,Gaming Mouse RGB,Peripherals,5,Excellent build quality. Worth every rupee!,positive,2023-01-15
P005,Mechanical Keyboard,Peripherals,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-01-06
P005,Mechanical Keyboard,Peripherals,1,Charging issues from day one. Horrible experience.,negative,2023-01-22
P006,Monitor 27inch 4K,Electronics,5,Superb value for money. Very happy with this purchase.,positive,2023-08-23
P005,Mechanical Keyboard,Peripherals,1,Arrived damaged. Support was completely unhelpful.,negative,2023-07-03
P004,USB-C Hub 7-in-1,Accessories,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-09-20
P002,Smart Watch S3,Wearables,2,Arrived damaged. Support was completely unhelpful.,negative,2023-06-30
P006,Monitor 27inch 4K,Electronics,4,Excellent build quality. Worth every rupee!,positive,2023-05-23
P005,Mechanical Keyboard,Peripherals,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-11-27
P008,Laptop Stand Aluminum,Accessories,4,Superb value for money. Very happy with this purchase.,positive,2023-11-07
P003,Wireless Earbuds,Audio,4,Fantastic! The features are exactly what I needed.,positive,2023-03-08
P006,Monitor 27inch 4K,Electronics,5,Outstanding quality. Delivery was super fast.,positive,2023-10-27
P007,Gaming Mouse RGB,Peripherals,1,Terrible product. Stopped working after 2 days.,negative,2023-03-23
P004,USB-C Hub 7-in-1,Accessories,1,Disappointed. The build quality is very poor.,negative,2023-09-13
P008,Laptop Stand Aluminum,Accessories,3,Decent quality for the price. Average experience.,neutral,2023-05-02
P002,Smart Watch S3,Wearables,5,Excellent build quality. Worth every rupee!,positive,2023-07-16
P007,Gaming Mouse RGB,Peripherals,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-11-10
P005,Mechanical Keyboard,Peripherals,2,Disappointed. The build quality is very poor.,negative,2023-08-15
P006,Monitor 27inch 4K,Electronics,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-03-31
P006,Monitor 27inch 4K,Electronics,2,Charging issues from day one. Horrible experience.,negative,2023-07-13
P003,Wireless Earbuds,Audio,5,Love this product. Best purchase I have made this year.,positive,2023-04-11
P005,Mechanical Keyboard,Peripherals,4,Fantastic! The features are exactly what I needed.,positive,2023-04-26
P004,USB-C Hub 7-in-1,Accessories,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-09-28
P004,USB-C Hub 7-in-1,Accessories,1,Terrible product. Stopped working after 2 days.,negative,2023-11-19
P002,Smart Watch S3,Wearables,3,Decent quality for the price. Average experience.,neutral,2023-01-03
P006,Monitor 27inch 4K,Electronics,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-06-24
P003,Wireless Earbuds,Audio,5,Superb value for money. Very happy with this purchase.,positive,2023-04-08
P004,USB-C Hub 7-in-1,Accessories,4,Superb value for money. Very happy with this purchase.,positive,2023-09-14
P006,Monitor 27inch 4K,Electronics,4,Excellent build quality. Worth every rupee!,positive,2023-02-04
P008,Laptop Stand Aluminum,Accessories,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-02-06
P002,Smart Watch S3,Wearables,2,Battery drains in 2 hours. Very frustrating.,negative,2023-02-21
P002,Smart Watch S3,Wearables,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-11-04
P006,Monitor 27inch 4K,Electronics,1,Battery drains in 2 hours. Very frustrating.,negative,2023-05-09
P007,Gaming Mouse RGB,Peripherals,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-03-22
P005,Mechanical Keyboard,Peripherals,1,Worst purchase ever. Do not buy this product.,negative,2023-09-23
P005,Mechanical Keyboard,Peripherals,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-10-07
P002,Smart Watch S3,Wearables,5,Fantastic! The features are exactly what I needed.,positive,2023-12-01
P001,Laptop Pro X1,Electronics,1,Broke immediately. Waste of money. Requesting refund.,negative,2023-05-14
P004,USB-C Hub 7-in-1,Accessories,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-03-13
P004,USB-C Hub 7-in-1,Accessories,4,Outstanding quality. Delivery was super fast.,positive,2023-12-06
P001,Laptop Pro X1,Electronics,3,Okay product. Does the job but nothing special.,neutral,2023-10-16
P001,Laptop Pro X1,Electronics,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-08-02
P002,Smart Watch S3,Wearables,5,Superb value for money. Very happy with this purchase.,positive,2023-03-08
P005,Mechanical Keyboard,Peripherals,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-01-19
P008,Laptop Stand Aluminum,Accessories,4,Outstanding quality. Delivery was super fast.,positive,2023-08-09
P008,Laptop Stand Aluminum,Accessories,3,Decent quality for the price. Average experience.,neutral,2023-01-11
P001,Laptop Pro X1,Electronics,1,Worst purchase ever. Do not buy this product.,negative,2023-10-01
P007,Gaming Mouse RGB,Peripherals,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-10-10
P008,Laptop Stand Aluminum,Accessories,1,Broke immediately. Waste of money. Requesting refund.,negative,2023-12-23
P003,Wireless Earbuds,Audio,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-10-09
P003,Wireless Earbuds,Audio,2,Disappointed. The build quality is very poor.,negative,2023-11-12
P006,Monitor 27inch 4K,Electronics,4,Outstanding quality. Delivery was super fast.,positive,2023-08-12
P001,Laptop Pro X1,Electronics,3,Okay product. Does the job but nothing special.,neutral,2023-10-29
P001,Laptop Pro X1,Electronics,3,It works as described. Basic quality.,neutral,2023-10-18
P001,Laptop Pro X1,Electronics,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-05-08
P001,Laptop Pro X1,Electronics,1,Arrived damaged. Support was completely unhelpful.,negative,2023-08-13
P003,Wireless Earbuds,Audio,3,Works fine. Delivery took longer than expected.,neutral,2023-06-29
P004,USB-C Hub 7-in-1,Accessories,5,Excellent build quality. Worth every rupee!,positive,2023-11-07
P007,Gaming Mouse RGB,Peripherals,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-12-03
P002,Smart Watch S3,Wearables,1,Worst purchase ever. Do not buy this product.,negative,2023-09-11
P006,Monitor 27inch 4K,Electronics,5,Love this product. Best purchase I have made this year.,positive,2023-08-16
P005,Mechanical Keyboard,Peripherals,5,Fantastic! The features are exactly what I needed.,positive,2023-12-01
P004,USB-C Hub 7-in-1,Accessories,4,Fantastic! The features are exactly what I needed.,positive,2023-06-13
P002,Smart Watch S3,Wearables,1,Broke immediately. Waste of money. Requesting refund.,negative,2023-12-28
P008,Laptop Stand Aluminum,Accessories,3,Decent quality for the price. Average experience.,neutral,2023-03-12
P004,USB-C Hub 7-in-1,Accessories,3,It works as described. Basic quality.,neutral,2023-04-18
P002,Smart Watch S3,Wearables,4,Excellent build quality. Worth every rupee!,positive,2023-01-19
P004,USB-C Hub 7-in-1,Accessories,5,Superb value for money. Very happy with this purchase.,positive,2023-02-28
P001,Laptop Pro X1,Electronics,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-05-19
P005,Mechanical Keyboard,Peripherals,5,Fantastic! The features are exactly what I needed.,positive,2023-02-13
P001,Laptop Pro X1,Electronics,3,It works as described. Basic quality.,neutral,2023-07-16
P008,Laptop Stand Aluminum,Accessories,1,Broke immediately. Waste of money. Requesting refund.,negative,2023-07-16
P008,Laptop Stand Aluminum,Accessories,1,Worst purchase ever. Do not buy this product.,negative,2023-07-14
P003,Wireless Earbuds,Audio,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-12-05
P005,Mechanical Keyboard,Peripherals,1,Fake product. Nothing like the pictures shown.,negative,2023-01-14
P006,Monitor 27inch 4K,Electronics,5,Fantastic! The features are exactly what I needed.,positive,2023-10-30
P004,USB-C Hub 7-in-1,Accessories,5,Outstanding quality. Delivery was super fast.,positive,2023-11-15
P007,Gaming Mouse RGB,Peripherals,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-02-25
P007,Gaming Mouse RGB,Peripherals,5,Fantastic! The features are exactly what I needed.,positive,2023-10-01
P008,Laptop Stand Aluminum,Accessories,4,Fantastic! The features are exactly what I needed.,positive,2023-03-25
P007,Gaming Mouse RGB,Peripherals,4,Love this product. Best purchase I have made this year.,positive,2023-03-09
P001,Laptop Pro X1,Electronics,3,Works fine. Delivery took longer than expected.,neutral,2023-02-13
P004,USB-C Hub 7-in-1,Accessories,5,Fantastic! The features are exactly what I needed.,positive,2023-06-22
P007,Gaming Mouse RGB,Peripherals,1,Battery drains in 2 hours. Very frustrating.,negative,2023-07-05
P005,Mechanical Keyboard,Peripherals,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-03-05
P005,Mechanical Keyboard,Peripherals,4,Outstanding quality. Delivery was super fast.,positive,2023-05-16
P003,Wireless Earbuds,Audio,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-08-14
P001,Laptop Pro X1,Electronics,4,Outstanding quality. Delivery was super fast.,positive,2023-09-03
P004,USB-C Hub 7-in-1,Accessories,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-05-22
P006,Monitor 27inch 4K,Electronics,5,Superb value for money. Very happy with this purchase.,positive,2023-04-03
P005,Mechanical Keyboard,Peripherals,5,Fantastic! The features are exactly what I needed.,positive,2023-05-13
P008,Laptop Stand Aluminum,Accessories,2,Arrived damaged. Support was completely unhelpful.,negative,2023-03-17
P001,Laptop Pro X1,Electronics,3,Okay product. Does the job but nothing special.,neutral,2023-04-05
P008,Laptop Stand Aluminum,Accessories,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-10-11
P004,USB-C Hub 7-in-1,Accessories,1,Battery drains in 2 hours. Very frustrating.,negative,2023-05-12
P001,Laptop Pro X1,Electronics,5,Outstanding quality. Delivery was super fast.,positive,2023-10-04
P001,Laptop Pro X1,Electronics,5,Outstanding quality. Delivery was super fast.,positive,2023-02-25
P002,Smart Watch S3,Wearables,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-09-19
P002,Smart Watch S3,Wearables,3,Works fine. Delivery took longer than expected.,neutral,2023-10-20
P006,Monitor 27inch 4K,Electronics,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-02-06
P007,Gaming Mouse RGB,Peripherals,5,Excellent build quality. Worth every rupee!,positive,2023-01-13
P006,Monitor 27inch 4K,Electronics,5,Outstanding quality. Delivery was super fast.,positive,2023-06-21
P007,Gaming Mouse RGB,Peripherals,5,Outstanding quality. Delivery was super fast.,positive,2023-08-29
P005,Mechanical Keyboard,Peripherals,5,Excellent build quality. Worth every rupee!,positive,2023-07-08
P001,Laptop Pro X1,Electronics,3,Decent quality for the price. Average experience.,neutral,2023-10-30
P001,Laptop Pro X1,Electronics,2,Worst purchase ever. Do not buy this product.,negative,2023-06-10
P006,Monitor 27inch 4K,Electronics,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-10-26
P001,Laptop Pro X1,Electronics,5,Excellent build quality. Worth every rupee!,positive,2023-07-15
P002,Smart Watch S3,Wearables,5,Love this product. Best purchase I have made this year.,positive,2023-10-17
P007,Gaming Mouse RGB,Peripherals,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-09-28
